Time_ms,imu_RTx,imu_LTx,imu_1_left_shaking,imu_2_right_shaking,imu_3_left_foot,imu_4_right_foot,RLTx_delay,torque_delay,tau_raw_L,tau_raw_R,S_torque_command_left,S_torque_command_right,M1_torque_command,M2_torque_command,Rescaling_gain,imu_Rvel,imu_Lvel,imu_vel_1,imu_vel_2,imu_vel_3,imu_vel_4,freq_avg,R_flexion,L_flexion,extra3,R_extension,L_extension
13183,0.1350,0.1509,-97.0000,0.1225,0.1210,0.1359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.3052,0.0000,0.4272,0.3052,0.3662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13193,0.1350,0.1509,-97.0000,0.1225,0.3298,0.1359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.3052,0.0000,0.4272,0.1831,0.3662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13203,0.3382,0.1509,-97.0000,0.3203,0.3353,0.3391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3052,0.0000,0.2441,0.1831,0.2441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13213,0.3382,0.1509,-97.0000,0.3203,0.3407,0.3446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3052,0.0000,0.3052,0.2441,0.3052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13223,0.3382,0.3871,-97.0000,0.3203,0.3462,0.3446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3052,0.3052,0.3052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13233,0.3437,0.3926,-97.0000,0.3203,0.3462,0.3556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4272,0.1831,0.0000,0.3052,0.3052,0.4272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13243,0.3547,0.3926,-97.0000,0.3312,0.3517,0.3611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5493,0.1831,0.0000,0.3052,0.3662,0.4272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13253,0.3602,0.4036,-97.0000,0.3367,0.3517,0.3666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4272,0.3052,0.0000,0.2441,0.3662,0.4272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13263,0.3657,0.4036,-97.0000,0.3367,0.3682,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.3052,0.0000,0.1221,0.2441,0.3662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13273,0.3657,0.4036,-97.0000,0.3367,0.3682,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.3052,0.0000,0.1221,0.1831,0.2441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13283,0.3657,0.4091,-97.0000,0.3367,0.3682,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.1831,0.0000,0.0610,0.0610,0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13293,0.3657,0.4091,-97.0000,0.3367,0.3682,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,0.1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13303,0.3602,0.4091,-97.0000,0.3367,0.3682,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,0.1831,0.0000,0.0610,0.0000,-0.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13313,0.3602,0.4091,-97.0000,0.3367,0.3682,0.3666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4883,0.0000,0.1221,-0.0610,-0.1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13323,0.3602,0.4091,-97.0000,0.3422,0.3682,0.3666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-0.4883,0.0000,0.1221,-0.0610,-0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13333,0.3602,0.4091,-97.0000,0.3422,0.3682,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-0.3662,0.0000,0.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13343,0.3657,0.4146,-97.0000,0.3422,0.3682,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-0.0610,0.0000,0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13353,0.3712,0.4201,-97.0000,0.3422,0.3737,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.2441,0.0000,-0.0610,0.0000,0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13363,0.3712,0.4201,-97.0000,0.3422,0.3737,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.4272,0.0000,-0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13373,0.3712,0.4201,-97.0000,0.3422,0.3737,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,-0.4272,0.0000,-0.0610,0.0000,-0.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13383,0.3657,0.4146,-97.0000,0.3367,0.3737,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5493,-0.6104,0.0000,-0.1221,-0.0610,-0.2441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13393,0.3602,0.4146,-97.0000,0.3367,0.3682,0.3666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3662,-0.6104,0.0000,-0.1221,-0.1831,-0.3052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13403,0.3602,0.4091,-97.0000,0.3367,0.3627,0.3611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,0.0000,0.0000,-0.3052,-0.3052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13413,0.3602,0.4091,-97.0000,0.3422,0.3627,0.3611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-0.5493,0.0000,0.0610,-0.3052,-0.3052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13423,0.3602,0.4091,-97.0000,0.3422,0.3572,0.3611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-0.3052,0.0000,0.1831,-0.1221,-0.1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13433,0.3657,0.4091,-97.0000,0.3422,0.3627,0.3611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4272,-0.3052,0.0000,0.1831,0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13443,0.3822,0.4146,-97.0000,0.3477,0.3627,0.3666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4272,-0.1831,0.0000,0.2441,0.0610,0.2441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13453,0.3877,0.4201,-97.0000,0.3587,0.3682,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3052,-0.0610,0.0000,0.3662,0.3052,0.4883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13463,0.3932,0.4256,-97.0000,0.3642,0.3737,0.3830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.1831,0.0000,0.3662,0.4883,0.5493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13473,0.3932,0.4365,-97.0000,0.3642,0.3847,0.3885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.0610,0.0000,0.3052,0.4883,0.5493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13483,0.4042,0.4365,-97.0000,0.3697,0.3847,0.3885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,-0.0610,0.0000,0.3052,0.2441,0.5493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13493,0.4042,0.4365,-97.0000,0.3697,0.3847,0.3885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.1221,0.0000,0.3052,0.0610,0.3662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13503,0.4042,0.4365,-97.0000,0.3697,0.3847,0.3885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.1221,0.0000,0.1221,-0.0610,-0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13513,0.4042,0.4311,-97.0000,0.3697,0.3847,0.3830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.1221,0.0000,0.0000,-0.0610,-0.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13523,0.4042,0.4311,-97.0000,0.3697,0.3792,0.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,0.0000,0.0000,-0.2441,-0.2441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13533,0.4042,0.4256,-97.0000,0.3697,0.3682,0.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.3052,0.0000,-0.0610,-0.3052,-0.2441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13543,0.4042,0.4256,-97.0000,0.3697,0.3682,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-0.3662,0.0000,-0.1831,-0.2441,-0.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13553,0.3987,0.4256,-97.0000,0.3642,0.3627,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,-0.4883,0.0000,-0.1831,-0.1831,-0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13563,0.3987,0.4256,-97.0000,0.3642,0.3627,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,-0.4883,0.0000,-0.1221,-0.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13573,0.3987,0.4256,-97.0000,0.3642,0.3627,0.3721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,-0.5493,0.0000,-0.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13583,0.3932,0.4201,-97.0000,0.3642,0.3627,0.3776,0.0000,0.0000,-0.0016,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.4883,0.0000,0.0000,0.0000,0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13593,0.3932,0.4201,-97.0000,0.3642,0.3682,0.3776,0.0000,0.0000,-0.0043,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.4883,0.0000,0.0610,0.0000,0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13603,0.3932,0.4256,-97.0000,0.3642,0.3682,0.3776,0.0000,0.0000,-0.0138,0.0138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.0610,0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13613,0.3932,0.4256,-97.0000,0.3697,0.3737,0.3830,0.0000,0.0000,-0.0468,0.0468,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,0.0610,0.0000,0.1221,0.1221,0.1831,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13623,0.3932,0.4256,-97.0000,0.3697,0.3792,0.3830,0.0000,0.0000,-0.0499,0.0499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.0000,0.0000,0.1831,0.2441,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13633,0.3987,0.4365,-97.0000,0.3697,0.3792,0.3830,0.0000,0.0000,-0.0311,0.0311,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,0.1831,0.0000,0.0000,0.1221,0.1831,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13643,0.3987,0.4365,-97.0000,0.3697,0.3792,0.3885,0.0000,0.0000,-0.0170,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,0.1831,0.0000,0.0000,0.1221,0.1221,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13653,0.3932,0.4365,-97.0000,0.3697,0.3792,0.3885,0.0000,0.0000,-0.0060,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,0.1831,0.0000,-0.0610,0.1221,0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13663,0.3932,0.4420,-97.0000,0.3642,0.3792,0.3885,0.0000,0.0000,-0.0028,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,0.0000,0.0000,-0.0610,0.0610,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13673,0.3932,0.4365,-97.0000,0.3642,0.3792,0.3885,0.0000,0.0000,-0.0095,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.3052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13683,0.3932,0.4365,-97.0000,0.3642,0.3792,0.3885,0.0000,0.0000,-0.0154,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.3052,0.0000,0.0000,0.0000,0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13693,0.3987,0.4311,-97.0000,0.3642,0.3792,0.3885,0.0000,0.0000,-0.0207,0.0207,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13703,0.3987,0.4311,-97.0000,0.3642,0.3792,0.3885,0.0000,0.0000,-0.0256,0.0256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13713,0.3987,0.4311,-97.0000,0.3642,0.3792,0.3885,0.0000,0.0000,-0.0300,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13723,0.3987,0.4365,-97.0000,0.3642,0.3792,0.3885,0.0000,0.0000,-0.0336,0.0336,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.0610,0.0000,0.0000,0.0000,0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13733,0.3987,0.4475,-97.0000,0.3642,0.3792,0.3940,0.0000,0.0000,-0.0365,0.0365,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.0610,0.0000,0.0000,0.0000,0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13743,0.3987,0.4530,-97.0000,0.3642,0.3847,0.3940,0.0000,0.0000,-0.0388,0.0388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,0.0000,-0.0610,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13753,0.3987,0.4475,-97.0000,0.3642,0.3847,0.3940,0.0000,0.0000,-0.0408,0.0408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4883,0.0000,-0.0610,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13763,0.3932,0.4475,-97.0000,0.3587,0.3847,0.3940,0.0000,0.0000,-0.0423,0.0423,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.4883,0.0000,-0.1221,-0.0610,-0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13773,0.3932,0.4475,-97.0000,0.3587,0.3847,0.3885,0.0000,0.0000,-0.0435,0.0435,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,-0.4883,0.0000,-0.1221,-0.0610,-0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13783,0.3932,0.4475,-97.0000,0.3587,0.3847,0.3885,0.0000,0.0000,-0.0446,0.0446,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,-0.4883,0.0000,-0.1221,-0.1221,-0.1221,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13793,0.3877,0.4365,-97.0000,0.3532,0.3847,0.3885,0.0000,0.0000,-0.0459,0.0459,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.3662,0.0000,-0.1831,-0.1221,-0.1221,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13803,0.3877,0.4365,-97.0000,0.3532,0.3847,0.3830,0.0000,0.0000,-0.0470,0.0470,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-0.3662,0.0000,-0.1831,-0.1221,-0.2441,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13813,0.3877,0.4365,-97.0000,0.3477,0.3792,0.3830,0.0000,0.0000,-0.0473,0.0473,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-0.3662,0.0000,-0.2441,-0.2441,-0.2441,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13823,0.3822,0.4365,-97.0000,0.3477,0.3737,0.3830,0.0000,0.0000,-0.0476,0.0476,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,-0.6104,0.0000,-0.2441,-0.3052,-0.3052,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13833,0.3822,0.4365,-97.0000,0.3477,0.3682,0.3776,0.0000,0.0000,-0.0473,0.0473,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4883,-0.6104,0.0000,-0.1221,-0.3662,-0.3052,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13843,0.3767,0.4311,-97.0000,0.3422,0.3682,0.3776,0.0000,0.0000,-0.0455,0.0455,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,-0.8545,0.0000,-0.0610,-0.3662,-0.3052,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13853,0.3767,0.4201,-97.0000,0.3422,0.3627,0.3666,0.0000,0.0000,-0.0430,0.0430,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,-0.9766,0.0000,-0.0610,-0.3052,-0.3052,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13863,0.3767,0.4146,-97.0000,0.3477,0.3627,0.3666,0.0000,0.0000,-0.0410,0.0410,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.7935,0.0000,0.0610,-0.3052,-0.1831,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13873,0.3767,0.4146,-97.0000,0.3477,0.3627,0.3666,0.0000,0.0000,-0.0404,0.0404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,0.0000,0.0610,-0.2441,-0.1221,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13883,0.3767,0.4201,-97.0000,0.3532,0.3627,0.3666,0.0000,0.0000,-0.0399,0.0399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,0.0000,0.0610,0.1221,0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13893,0.3767,0.4256,-97.0000,0.3532,0.3627,0.3666,0.0000,0.0000,-0.0385,0.0385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.0610,0.0000,0.1221,0.1221,0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13903,0.3767,0.4256,-97.0000,0.3532,0.3737,0.3666,0.0000,0.0000,-0.0373,0.0373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.0000,0.0000,0.0610,0.3052,0.0610,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13913,0.3767,0.4256,-97.0000,0.3532,0.3737,0.3830,0.0000,0.0000,-0.0358,0.0358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.0000,0.0000,0.0610,0.3052,0.3052,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13923,0.3822,0.4256,-97.0000,0.3532,0.3737,0.3830,0.0000,0.0000,-0.0341,0.0341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.2441,0.3052,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13933,0.3877,0.4365,-97.0000,0.3532,0.3792,0.3885,0.0000,0.0000,-0.0322,0.0322,0.0000,0.0000,0.0000,0.0000,0.0000,0.3662,-0.0610,0.0000,0.0000,0.1831,0.1221,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13943,0.3877,0.4311,-97.0000,0.3532,0.3792,0.3830,0.0000,0.0000,-0.0302,0.0302,0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-0.4883,0.0000,0.0610,0.0610,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13953,0.3877,0.4256,-97.0000,0.3532,0.3737,0.3830,0.0000,0.0000,-0.0290,0.0290,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.7324,0.0000,0.1221,-0.1221,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13963,0.3877,0.4201,-97.0000,0.3532,0.3682,0.3776,0.0000,0.0000,-0.0286,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-0.6714,0.0000,0.2441,-0.1221,-0.1221,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13973,0.3822,0.4201,-97.0000,0.3587,0.3682,0.3776,0.0000,0.0000,-0.0283,0.0283,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.6714,0.0000,0.2441,0.0000,-0.1831,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13983,0.3822,0.4201,-97.0000,0.3587,0.3682,0.3776,0.0000,0.0000,-0.0280,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.4883,0.0000,0.2441,0.0000,-0.1221,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
13993,0.3822,0.4201,-97.0000,0.3587,0.3737,0.3830,0.0000,0.0000,-0.0278,0.0278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.4883,0.0000,0.2441,0.2441,0.3662,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14003,0.3877,0.4311,-97.0000,0.3587,0.3792,0.3885,0.0000,0.0000,-0.0282,0.0282,0.0000,0.0000,0.0000,0.0000,0.0000,0.3662,-0.0610,0.0000,0.2441,0.4272,0.4883,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14013,0.3932,0.4365,-97.0000,0.3642,0.3792,0.3940,0.0000,0.0000,-0.0290,0.0290,0.0000,0.0000,0.0000,0.0000,0.0000,0.4883,0.1221,0.0000,0.1831,0.4272,0.5493,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14023,0.3987,0.4530,-97.0000,0.3642,0.3902,0.3995,0.0000,0.0000,-0.0296,0.0296,0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,0.0000,0.0000,0.1221,0.6104,0.4272,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14033,0.4042,0.4530,-97.0000,0.3642,0.3957,0.4050,0.0000,0.0000,-0.0307,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,0.0000,0.0000,0.1221,0.4883,0.3052,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14043,0.4042,0.4530,-97.0000,0.3697,0.3957,0.4050,0.0000,0.0000,-0.0321,0.0321,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,0.0000,0.0000,0.0610,0.4883,0.1221,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14053,0.4042,0.4530,-97.0000,0.3697,0.3902,0.3995,0.0000,0.0000,-0.0337,0.0337,0.0000,0.0000,0.0000,0.0000,0.0000,0.1221,-0.2441,0.0000,0.1831,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14063,0.4096,0.4475,-97.0000,0.3697,0.3902,0.3940,0.0000,0.0000,-0.0361,0.0361,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-0.2441,0.0000,0.1831,0.0000,-0.1831,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14073,0.4151,0.4420,-97.0000,0.3807,0.3902,0.3885,0.0000,0.0000,-0.0380,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.3662,0.0000,0.2441,-0.1221,-0.1831,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14083,0.4206,0.4420,-97.0000,0.3807,0.3847,0.3885,0.0000,0.0000,-0.0390,0.0390,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.3662,0.0000,0.1221,-0.1831,-0.1831,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14093,0.4206,0.4365,-97.0000,0.3807,0.3792,0.3885,0.0000,0.0000,-0.0387,0.0387,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-0.3052,0.0000,0.0610,-0.1831,-0.1831,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14103,0.4151,0.4365,-97.0000,0.3807,0.3737,0.3885,0.0000,0.0000,-0.0375,0.0375,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-0.3052,0.0000,0.0000,-0.1221,-0.1831,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14113,0.4151,0.4420,-97.0000,0.3807,0.3737,0.3830,0.0000,0.0000,-0.0366,0.0366,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,0.0000,0.0000,0.0000,-0.0610,-0.1221,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14123,0.4151,0.4420,-97.0000,0.3807,0.3737,0.3830,0.0000,0.0000,-0.0363,0.0363,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.1221,0.0000,-0.0610,-0.0610,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
14133,0.4151,0.4420,-97.0000,0.3807,0.3737,0.3830,0.0000,0.0000,-0.0377,0.0377,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1221,-0.1221,0.0000,-0.0610,-0.1221,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
